date,demand,net_generation,total_interchange,ng_nuclear,ng_hydro,ng_solar,ng_wind,ng_natural_gas,temperature_2m,temp_max,temp_min,apparent_temperature,relative_humidity_2m,dew_point_2m,precipitation,rain,snowfall,snow_depth,cloud_cover,wind_speed_10m,wind_gusts_10m,weather_code,year,NYNGSP,NYPOP,is_holiday,month,day_of_month,day_of_week,week_of_year,quarter,is_weekend,demand_lag_3d,demand_lag_4d,demand_lag_5d,demand_lag_6d,demand_lag_7d,demand_lag_14d,demand_lag_21d,demand_lag_28d,demand_roll_mean_7d,demand_roll_std_7d,demand_roll_mean_30d,demand_roll_min_30d,demand_roll_max_30d,temperature_2m_lag_1d,temperature_2m_lag_2d,apparent_temperature_lag_1d,apparent_temperature_lag_2d,relative_humidity_2m_lag_1d,relative_humidity_2m_lag_2d,dew_point_2m_lag_1d,dew_point_2m_lag_2d,target_day1,target_day2,target_day3
2019-09-02,415614.0,351215.0,-64399.0,5217.041666666667,3106.333333333333,0.0,468.0833333333333,4797.208333333333,21.8,25.3,20.1,23.5375,85.54166666666667,19.216666666666665,8.4,8.4,0.0,0.0,80.33333333333333,12.291666666666666,42.5,61.0,2019,1710665.6,19544098,1,9,2,0,36,3,0,462388.0,454697.0,454186.0,424993.0,418964.0,560215.0,494026.0,506661.0,429137.8571428572,28770.848553285097,489440.5333333333,389796.0,566413.0,20.725,22.6125,20.52083333333333,22.704166666666666,69.625,61.25,14.866666666666667,14.0875,460670.0,486226.0,437818.0
2019-09-03,460670.0,398307.0,-62363.0,5254.875,3297.5416666666665,0.0,146.33333333333334,6743.041666666667,21.875,26.3,18.0,23.4375,77.33333333333333,17.320833333333333,0.0,0.0,0.0,0.0,8.375,9.283333333333331,24.5,3.0,2019,1710665.6,19544098,0,9,3,1,36,3,0,420045.0,462388.0,454697.0,454186.0,424993.0,553177.0,514609.0,517810.0,432152.7142857143,26056.90786025818,485698.6,389796.0,566413.0,21.8,20.725,23.5375,20.52083333333333,85.54166666666667,69.625,19.216666666666665,14.866666666666667,486226.0,437818.0,407541.0
2019-09-04,486226.0,427910.0,-58316.0,5226.208333333333,2870.4166666666665,0.0,839.5,7813.333333333333,23.675,31.1,18.2,25.541666666666668,80.79166666666667,19.8625,1.8,1.8,0.0,0.0,27.33333333333333,13.416666666666666,47.5,53.0,2019,1710665.6,19544098,0,9,4,2,36,3,0,391268.0,420045.0,462388.0,454697.0,454186.0,566413.0,509076.0,524420.0,432363.0,25661.03972951778,481399.7333333333,389796.0,566413.0,21.875,21.8,23.4375,23.5375,77.33333333333333,85.54166666666667,17.320833333333333,19.216666666666665,437818.0,407541.0,368621.0
2019-09-05,437818.0,373810.0,-64008.0,5252.625,3283.4166666666665,0.0,39.375,5923.375,20.33333333333333,24.0,17.1,20.64583333333333,73.125,15.1,0.0,0.0,0.0,0.0,96.45833333333331,9.816666666666666,35.3,3.0,2019,1710665.6,19544098,0,9,5,3,36,3,0,415614.0,391268.0,420045.0,462388.0,454697.0,552162.0,502092.0,518345.0,431884.4285714286,25981.80884681181,478426.1666666667,389796.0,566413.0,23.675,21.875,25.541666666666668,23.4375,80.79166666666667,77.33333333333333,19.8625,17.320833333333333,407541.0,368621.0,375515.0
2019-09-06,407541.0,348738.0,-58803.0,5222.041666666667,3221.958333333333,0.0,133.375,4923.833333333333,18.279166666666665,20.3,15.8,17.075,79.70833333333333,14.558333333333332,1.7,1.7,0.0,0.0,100.0,18.67083333333333,50.8,53.0,2019,1710665.6,19544098,0,9,6,4,36,3,0,460670.0,415614.0,391268.0,420045.0,462388.0,466881.0,496753.0,492311.0,436981.1428571429,27837.64898136036,477425.1,389796.0,566413.0,20.33333333333333,23.675,20.64583333333333,25.541666666666668,73.125,80.79166666666667,15.1,19.8625,368621.0,375515.0,421382.0
2019-09-07,368621.0,319039.0,-49582.0,5193.5,3029.125,0.0,253.41666666666663,3802.5416666666665,18.495833333333334,24.2,13.7,17.141666666666666,70.75,12.616666666666667,8.1,8.1,0.0,0.0,45.91666666666666,15.691666666666668,39.2,63.0,2019,1710665.6,19544098,0,9,7,5,36,3,1,486226.0,460670.0,415614.0,391268.0,420045.0,398941.0,493231.0,433911.0,441558.28571428574,33246.567224873375,476743.93333333335,389796.0,566413.0,18.279166666666665,20.33333333333333,17.075,20.64583333333333,79.70833333333333,73.125,14.558333333333332,15.1,375515.0,421382.0,438305.0
2019-09-08,375515.0,322907.0,-52608.0,5181.041666666667,3053.458333333333,0.0,186.29166666666663,4203.458333333333,20.05,25.9,15.2,20.291666666666668,71.25,14.320833333333333,0.0,0.0,0.0,0.0,56.125,9.233333333333333,27.4,3.0,2019,1710665.6,19544098,0,9,8,6,36,3,1,437818.0,486226.0,460670.0,415614.0,391268.0,389796.0,511435.0,417663.0,439147.0,32743.11435503021,474077.5333333333,389796.0,566413.0,18.495833333333334,18.279166666666665,17.141666666666666,17.075,70.75,79.70833333333333,12.616666666666667,14.558333333333332,421382.0,438305.0,497681.0
2019-09-09,421382.0,364026.0,-57356.0,5250.5,3183.25,0.0,28.25,5608.166666666667,20.4,24.1,16.5,21.09583333333333,75.5,15.754166666666668,1.5,1.5,0.0,0.0,60.958333333333336,9.2625,24.8,53.0,2019,1710665.6,19544098,0,9,9,0,37,3,0,407541.0,437818.0,486226.0,460670.0,415614.0,418964.0,560215.0,494026.0,431311.7142857143,32816.973416785106,470181.56666666665,389796.0,566413.0,20.05,18.495833333333334,20.291666666666668,17.141666666666666,71.25,70.75,14.320833333333333,12.616666666666667,438305.0,497681.0,475662.0
2019-09-10,438305.0,376559.0,-61746.0,5243.458333333333,3346.6666666666665,0.0,295.3333333333333,5702.041666666667,20.85833333333333,23.8,17.8,22.245833333333334,86.83333333333333,18.433333333333334,0.6000000000000001,0.6000000000000001,0.0,0.0,46.375,11.704166666666666,39.6,51.0,2019,1710665.6,19544098,0,9,10,1,37,3,0,368621.0,407541.0,437818.0,486226.0,460670.0,424993.0,553177.0,514609.0,423965.4285714286,40593.78826806183,465190.76666666666,368621.0,566413.0,20.4,20.05,21.09583333333333,20.291666666666668,75.5,71.25,15.754166666666668,14.320833333333333,497681.0,475662.0,401229.0
2019-09-11,497681.0,422976.0,-74705.0,5268.583333333333,3252.833333333333,0.0,559.4583333333334,7458.5,24.766666666666666,31.9,19.2,26.72083333333333,76.875,20.04583333333333,0.1,0.1,0.0,0.0,61.54166666666666,14.283333333333331,41.0,51.0,2019,1710665.6,19544098,0,9,11,2,37,3,0,375515.0,368621.0,407541.0,437818.0,486226.0,454186.0,566413.0,509076.0,421715.0,43069.72074052153,461297.56666666665,368621.0,566413.0,20.85833333333333,20.4,22.245833333333334,21.09583333333333,86.83333333333333,75.5,18.433333333333334,15.754166666666668,475662.0,401229.0,386589.0
2019-09-12,475662.0,398428.0,-77234.0,5267.416666666667,3088.6666666666665,0.0,189.5,6965.791666666667,22.48333333333333,25.9,17.1,24.866666666666664,89.0,20.554166666666667,7.8,7.8,0.0,0.0,74.625,12.5125,34.6,61.0,2019,1710665.6,19544098,0,9,12,3,37,3,0,421382.0,375515.0,368621.0,407541.0,437818.0,454697.0,552162.0,502092.0,422539.0,42988.64370194971,460879.93333333335,368621.0,566413.0,24.766666666666666,20.85833333333333,26.72083333333333,22.245833333333334,76.875,86.83333333333333,20.04583333333333,18.433333333333334,401229.0,386589.0,407893.0
2019-09-13,401229.0,348449.0,-52780.0,5245.333333333333,2787.333333333333,0.0,816.2083333333334,4636.083333333333,17.445833333333333,19.8,14.4,15.733333333333334,70.875,11.870833333333332,0.0,0.0,0.0,0.0,70.54166666666667,15.741666666666667,37.4,3.0,2019,1710665.6,19544098,0,9,13,4,37,3,0,438305.0,421382.0,375515.0,368621.0,407541.0,462388.0,466881.0,496753.0,419344.0,40437.76770957031,461568.0,368621.0,566413.0,22.48333333333333,24.766666666666666,24.866666666666664,26.72083333333333,89.0,76.875,20.554166666666667,20.04583333333333,386589.0,407893.0,437030.0
2019-09-14,386589.0,331346.0,-55243.0,5196.875,3146.458333333333,0.0,947.2083333333334,3490.458333333333,20.429166666666667,23.5,16.5,20.45,75.375,15.829166666666666,0.0,0.0,0.0,0.0,71.0,13.995833333333332,46.4,3.0,2019,1710665.6,19544098,0,9,14,5,37,3,1,497681.0,438305.0,421382.0,375515.0,368621.0,420045.0,398941.0,493231.0,420980.4285714286,43695.950803465625,461689.8333333333,368621.0,566413.0,17.445833333333333,22.48333333333333,15.733333333333334,24.866666666666664,70.875,89.0,11.870833333333332,20.554166666666667,407893.0,437030.0,412239.0
2019-09-15,407893.0,343528.0,-64365.0,5227.541666666667,3245.083333333333,0.0,395.5416666666667,4425.375,22.370833333333334,27.2,19.4,24.204166666666666,74.5,17.0625,0.5,0.5,0.0,0.0,50.16666666666666,6.341666666666666,22.0,51.0,2019,1710665.6,19544098,0,9,15,6,37,3,1,475662.0,497681.0,438305.0,421382.0,375515.0,391268.0,389796.0,511435.0,426386.7142857143,48232.063445782194,460391.6,368621.0,566413.0,20.429166666666667,17.445833333333333,20.45,15.733333333333334,75.375,70.875,15.829166666666666,11.870833333333332,437030.0,412239.0,395439.0
2019-09-16,437030.0,373975.0,-63055.0,5257.791666666667,3283.1666666666665,0.0,98.91666666666669,5874.791666666667,21.34166666666667,24.7,19.2,23.175,78.75,17.45,0.8,0.8,0.0,0.0,63.625,5.954166666666667,32.4,51.0,2019,1710665.6,19544098,0,9,16,0,38,3,0,401229.0,475662.0,497681.0,438305.0,421382.0,415614.0,418964.0,560215.0,425485.0,48699.84545834336,456796.7,368621.0,566413.0,22.370833333333334,20.429166666666667,24.204166666666666,20.45,74.5,75.375,17.0625,15.829166666666666,412239.0,395439.0,384095.0
2019-09-17,412239.0,358088.0,-54151.0,5273.0,3024.375,0.0,106.54166666666669,5448.666666666667,19.116666666666667,23.3,15.4,18.383333333333333,65.58333333333333,11.8125,0.0,0.0,0.0,0.0,14.25,10.883333333333333,32.0,3.0,2019,1710665.6,19544098,0,9,17,1,38,3,0,386589.0,401229.0,475662.0,497681.0,438305.0,460670.0,424993.0,553177.0,428051.8571428572,45576.51573061205,452946.6,368621.0,566413.0,21.34166666666667,22.370833333333334,23.175,24.204166666666666,78.75,74.5,17.45,17.0625,395439.0,384095.0,392523.0
2019-09-18,395439.0,326956.0,-68483.0,5289.458333333333,2872.7916666666665,0.0,97.58333333333331,4308.583333333333,16.591666666666665,20.0,12.8,15.295833333333334,71.95833333333333,11.116666666666667,0.3,0.3,0.0,0.0,35.458333333333336,11.508333333333333,30.6,51.0,2019,1710665.6,19544098,0,9,18,2,38,3,0,407893.0,386589.0,401229.0,475662.0,497681.0,486226.0,454186.0,566413.0,432677.28571428574,40742.706409507446,449984.6,368621.0,566413.0,19.116666666666667,21.34166666666667,18.383333333333333,23.175,65.58333333333333,78.75,11.8125,17.45,384095.0,392523.0,390051.0
2019-09-19,384095.0,327374.0,-56721.0,5253.291666666667,3135.625,0.0,203.66666666666663,4012.1666666666665,15.166666666666666,20.1,10.7,14.058333333333332,66.54166666666667,8.420833333333333,0.0,0.0,0.0,0.0,1.0833333333333333,6.7375,20.5,0.0,2019,1710665.6,19544098,0,9,19,3,38,3,0,437030.0,407893.0,386589.0,401229.0,475662.0,437818.0,454697.0,552162.0,434912.7142857143,40447.89118818592,448111.2333333333,368621.0,566413.0,16.591666666666665,19.116666666666667,15.295833333333334,18.383333333333333,71.95833333333333,65.58333333333333,11.116666666666667,11.8125,392523.0,390051.0,421298.0
2019-09-20,392523.0,330248.0,-62275.0,5252.375,3069.9166666666665,0.0,237.625,4166.583333333333,17.566666666666666,25.0,11.0,16.366666666666667,64.41666666666667,9.979166666666666,0.0,0.0,0.0,0.0,38.833333333333336,9.858333333333333,26.3,3.0,2019,1710665.6,19544098,0,9,20,4,38,3,0,412239.0,437030.0,407893.0,386589.0,401229.0,407541.0,462388.0,466881.0,431189.0,41274.929416453495,444804.7,368621.0,566413.0,15.166666666666666,16.591666666666665,14.058333333333332,15.295833333333334,66.54166666666667,71.95833333333333,8.420833333333333,11.116666666666667,390051.0,421298.0,494561.0
2019-09-21,390051.0,327427.0,-62624.0,5110.041666666667,2868.708333333333,0.0,56.125,4526.083333333333,19.941666666666663,27.1,14.1,20.529166666666665,71.0,13.954166666666666,0.0,0.0,0.0,0.0,27.75,6.295833333333333,18.0,3.0,2019,1710665.6,19544098,0,9,21,5,38,3,1,395439.0,412239.0,437030.0,407893.0,386589.0,368621.0,420045.0,398941.0,416583.0,30510.240286388413,439312.1666666667,368621.0,566413.0,17.566666666666666,15.166666666666666,16.366666666666667,14.058333333333332,64.41666666666667,66.54166666666667,9.979166666666666,8.420833333333333,421298.0,494561.0,441976.0
2019-09-22,421298.0,356670.0,-64628.0,5260.166666666667,2917.708333333333,0.0,650.5833333333334,4929.666666666667,21.541666666666668,27.5,15.1,22.266666666666666,75.375,16.708333333333332,0.0,0.0,0.0,0.0,20.5,12.375,35.6,3.0,2019,1710665.6,19544098,0,9,22,6,38,3,1,384095.0,395439.0,412239.0,437030.0,407893.0,375515.0,391268.0,389796.0,403502.0,18039.78265759056,433676.1,368621.0,566413.0,19.941666666666663,17.566666666666666,20.529166666666665,16.366666666666667,71.0,64.41666666666667,13.954166666666666,9.979166666666666,494561.0,441976.0,417045.0
2019-09-23,494561.0,425213.0,-69348.0,5264.375,3282.583333333333,0.0,955.5833333333334,7088.208333333333,25.129166666666663,31.0,20.9,26.120833333333334,68.33333333333333,18.479166666666668,0.1,0.1,0.0,0.0,50.75,15.458333333333334,38.2,51.0,2019,1710665.6,19544098,0,9,23,0,39,3,0,392523.0,384095.0,395439.0,412239.0,437030.0,421382.0,415614.0,418964.0,402258.28571428574,18516.419224691595,427879.76666666666,368621.0,552162.0,21.541666666666668,19.941666666666663,22.266666666666666,20.529166666666665,75.375,71.0,16.708333333333332,13.954166666666666,441976.0,417045.0,428329.0
2019-09-24,441976.0,377939.0,-64037.0,5268.083333333333,3254.1666666666665,0.0,395.6666666666667,5684.958333333333,20.85833333333333,25.0,16.1,20.09583333333333,65.0,13.6375,0.7,0.7,0.0,0.0,32.333333333333336,13.895833333333334,43.9,51.0,2019,1710665.6,19544098,0,9,24,1,39,3,0,390051.0,392523.0,384095.0,395439.0,412239.0,438305.0,460670.0,424993.0,402752.8571428572,18068.968744119276,422476.06666666665,368621.0,497681.0,25.129166666666663,21.541666666666668,26.120833333333334,22.266666666666666,68.33333333333333,75.375,18.479166666666668,16.708333333333332,417045.0,428329.0,402174.0
